step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
12135,2023-07-03 13:43:40.461150352,2,193.49,19.0,-0.042396218204301575,0.025398218204301576,0.0,0.016998
12136,2023-07-03 13:43:40.461150352,2,193.49,12.0,-0.27098018204301577,0.25398218204301576,0.0,0.016998
12137,2023-07-03 13:43:40.461150352,1,193.49,17.0,-0.27098018204301577,0.25398218204301576,0.0,0.016998
12138,2023-07-03 13:43:40.461197970,1,193.49,17.0,-0.0789418749764057,0.062212674976405695,0.0,0.0167292
12139,2023-07-03 13:43:40.461241181,1,193.49,11.0,-0.1010030601272424,0.08423636012724241,0.0,0.0167667
12140,2023-07-03 13:43:40.461267136,1,193.49,18.0,-0.24792127997890312,0.23138877997890311,0.0,0.0165325
12141,2023-07-03 13:43:40.461267136,2,193.49,11.0,-0.23353497146194457,0.21700247146194457,0.0,0.0165325
12143,2023-07-03 13:43:40.461452648,1,193.49,7.0,-0.07876827497640569,0.062212674976405695,0.0,0.0165556
12144,2023-07-03 13:43:40.461500330,2,193.49,8.0,-0.11184123075502138,0.09503143075502138,0.0,0.0168098
12145,2023-07-03 13:43:40.461500330,1,193.49,4.0,-0.19459732743011104,0.17778752743011103,0.0,0.0168098
12146,2023-07-03 13:43:40.461502256,2,193.49,20.0,-0.07340934241219096,0.056792142412190966,0.0,0.0166172
12147,2023-07-03 13:43:40.461541555,1,193.49,4.0,-0.06746813640860315,0.05079643640860315,0.0,0.0166717
12148,2023-07-03 13:43:40.461737388,2,193.49,13.0,-0.1753204218487491,0.1586118218487491,0.0,0.0167086
12150,2023-07-03 13:43:40.858943210,2,193.49,16.0,-0.06064320435157111,0.04399100435157111,0.0,0.0166522
12151,2023-07-03 13:43:40.859003675,2,193.49,17.0,-0.3643574103221884,0.3473154103221884,0.0,0.017042
12152,2023-07-03 13:43:40.859003675,1,193.5,15.0,-0.27102418204301576,0.25398218204301576,0.0,0.017042
12156,2023-07-03 13:43:40.859003675,1,193.5,7.0,-0.27102418204301576,0.25398218204301576,0.0,0.017042
12159,2023-07-03 13:43:40.866913855,2,193.5,17.0,-0.23599987271763234,0.20943907271764142,0.009999999999990905,0.0165608
12160,2023-07-03 13:43:40.866913855,2,193.5,5.0,-0.18517262184874,0.1586118218487491,0.009999999999990905,0.0165608
12161,2023-07-03 13:43:40.869095186,2,193.5,6.0,-0.28049428204300664,0.25398218204301576,0.009999999999990905,0.0165121
12162,2023-07-03 13:43:41.351236454,2,193.51,9.0,-0.19870679684501194,0.1722590968449926,0.010000000000019327,0.0164477
12163,2023-07-03 13:43:42.165202541,1,193.49,9.0,-0.2906387820429976,0.25398218204301576,0.01999999999998181,0.0166566
12166,2023-07-03 13:43:42.381930407,1,193.5,10.0,-0.27055668204301575,0.25398218204301576,0.0,0.0165745
12167,2023-07-03 13:43:42.381930407,1,193.5,20.0,-0.37575954644634524,0.35918504644634525,0.0,0.0165745
12170,2023-07-03 13:43:44.062564315,1,193.5,21.0,-0.04183291820430157,0.025398218204301576,0.0,0.0164347
12171,2023-07-03 13:43:44.062677669,1,193.5,14.0,-0.04210391820430158,0.025398218204301576,0.0,0.0167057
12172,2023-07-03 13:43:44.062774556,2,193.5,16.0,-0.3683816348125689,0.3519280348125689,0.0,0.0164536
12176,2023-07-03 13:43:46.046701678,2,193.49,11.0,-0.052115018204292485,0.025398218204301576,0.009999999999990905,0.0167168
12177,2023-07-03 13:43:46.046701678,1,193.49,11.0,-0.28069898204300664,0.25398218204301576,0.009999999999990905,0.0167168
12178,2023-07-03 13:43:46.363029613,2,193.47,4.0,-0.28051408204300665,0.25398218204301576,0.009999999999990905,0.0165319
12180,2023-07-03 13:43:46.732756872,2,193.46,10.0,-0.289391280381709,0.25270908038172724,0.01999999999998181,0.0166822
12181,2023-07-03 13:43:46.735450437,2,193.46,6.0,-0.051878018204292484,0.025398218204301576,0.009999999999990905,0.0164798
12183,2023-07-03 13:43:47.577863500,2,193.46,6.0,-0.11477927612860206,0.09836687612860205,0.0,0.0164124
12184,2023-07-03 13:43:47.692952815,1,193.45,17.0,-0.28040558204303506,0.25398218204301576,0.010000000000019327,0.0164234
12186,2023-07-03 13:43:48.155992114,2,193.45,20.0,-0.2805413820430351,0.25398218204301576,0.010000000000019327,0.0165592
12187,2023-07-03 13:43:49.211962910,2,193.45,20.0,-0.2805893820430351,0.25398218204301576,0.010000000000019327,0.0166072
12188,2023-07-03 13:43:49.979607353,1,193.45,9.0,-0.08327014241221029,0.056792142412190966,0.010000000000019327,0.016478
12191,2023-07-03 13:43:50.759977229,1,193.46,11.0,-0.22610677271764143,0.20943907271764142,0.0,0.0166677
12193,2023-07-03 13:43:50.759980541,2,193.46,18.0,-0.3556867327673122,0.3291985327673213,0.009999999999990905,0.0164882
12194,2023-07-03 13:43:50.759983226,1,193.46,17.0,-0.17884300922580038,0.15238930922580946,0.009999999999990905,0.0164537
12195,2023-07-03 13:43:50.759998146,1,193.46,5.0,-0.35584353276731223,0.3291985327673213,0.009999999999990905,0.016645
12196,2023-07-03 13:43:50.760051118,1,193.46,10.0,-0.1508961382254709,0.1343947382254709,0.0,0.0165014
12198,2023-07-03 13:43:51.336315894,1,193.47,8.0,-0.15564637030934328,0.13911177030934327,0.0,0.0165346
12200,2023-07-03 13:43:51.338480385,1,193.47,16.0,-0.28081288204300664,0.25398218204301576,0.009999999999990905,0.0168307
12201,2023-07-03 13:43:51.338480385,2,193.46,16.0,-0.2908128820429976,0.25398218204301576,0.01999999999998181,0.0168307
12202,2023-07-03 13:43:51.338480385,1,193.46,13.0,-0.2908128820429976,0.25398218204301576,0.01999999999998181,0.0168307
12203,2023-07-03 13:43:51.338480385,2,193.46,18.0,-0.2843819095618925,0.2475512095619107,0.01999999999998181,0.0168307
12204,2023-07-03 13:43:51.338480385,2,193.46,8.0,-0.39511665856200795,0.3582859585620261,0.01999999999998181,0.0168307
12205,2023-07-03 13:43:51.482984275,1,193.47,16.0,-0.05237020464463453,0.03591850464463453,0.0,0.0164517
12206,2023-07-03 13:43:52.692797068,2,193.45,11.0,-0.2804529820430351,0.25398218204301576,0.010000000000019327,0.0164708
12207,2023-07-03 13:43:52.692825113,2,193.45,10.0,-0.27405690956193,0.2475512095619107,0.010000000000019327,0.0165057
12208,2023-07-03 13:43:52.692825113,2,193.45,20.0,-0.0519039182043209,0.025398218204301576,0.010000000000019327,0.0165057
12209,2023-07-03 13:43:52.928712382,2,193.45,12.0,-0.17713743607108942,0.16063243607108943,0.0,0.016505
12210,2023-07-03 13:43:52.928812903,1,193.45,21.0,-0.37604604644634526,0.35918504644634525,0.0,0.016861
12211,2023-07-03 13:43:52.928812903,1,193.45,10.0,-0.09717721803554472,0.08031621803554471,0.0,0.016861
12212,2023-07-03 13:43:55.550905135,1,193.47,13.0,-0.13020258482438193,0.11358428482438193,0.0,0.0166183
12213,2023-07-03 13:43:55.870161223,1,193.47,19.0,-0.10091316012724241,0.08423636012724241,0.0,0.0166768
12215,2023-07-03 13:43:56.366704891,1,193.45,10.0,-0.290673182043026,0.25398218204301576,0.020000000000010232,0.016691
12216,2023-07-03 13:43:56.366704891,1,193.45,12.0,-0.11700721803555494,0.08031621803554471,0.020000000000010232,0.016691
12218,2023-07-03 13:43:57.442313363,1,193.44,11.0,-0.1746543885640576,0.1480957885640667,0.009999999999990905,0.0165586
12219,2023-07-03 13:43:57.442318339,1,193.44,12.0,-0.11086366012723331,0.08423636012724241,0.009999999999990905,0.0166273
12220,2023-07-03 13:43:57.442349925,1,193.44,9.0,-0.28075798204300667,0.25398218204301576,0.009999999999990905,0.0167758
12221,2023-07-03 13:43:57.442359107,2,193.44,12.0,-0.39919978253133753,0.37241098253134663,0.009999999999990905,0.0167888
12222,2023-07-03 13:43:57.442359107,1,193.44,15.0,-0.07758523640859405,0.05079643640860315,0.009999999999990905,0.0167888
12225,2023-07-03 13:43:57.446543559,1,193.43,11.0,-0.05213231820429248,0.025398218204301576,0.009999999999990905,0.0167341
12226,2023-07-03 13:43:57.446543559,1,193.43,12.0,-0.05213231820429248,0.025398218204301576,0.009999999999990905,0.0167341
12229,2023-07-03 13:43:57.446987237,1,193.42,11.0,-0.1538597910215272,0.12699109102150788,0.010000000000019327,0.0168687
12230,2023-07-03 13:43:57.446987237,2,193.42,10.0,-0.2393654391673113,0.21249673916729198,0.010000000000019327,0.0168687
12234,2023-07-03 13:43:57.685201215,1,193.43,13.0,-0.19613452322317262,0.17959252322317262,0.0,0.016542
12235,2023-07-03 13:43:57.686219469,2,193.42,4.0,-0.2819337820430351,0.25398218204301576,0.010000000000019327,0.0179516
12236,2023-07-03 13:43:58.716208585,1,193.44,10.0,-0.2804164820430067,0.25398218204301576,0.009999999999990905,0.0164343
12238,2023-07-03 13:43:58.810046407,2,193.45,17.0,-0.2707256820430158,0.25398218204301576,0.0,0.0167435
12239,2023-07-03 13:43:58.810046407,1,193.45,6.0,-0.09705971803554472,0.08031621803554471,0.0,0.0167435
12240,2023-07-03 13:43:58.810046407,2,193.45,10.0,-0.37592854644634527,0.35918504644634525,0.0,0.0167435
12241,2023-07-03 13:43:58.810046407,1,193.45,8.0,-0.2576921541066342,0.24094865410663419,0.0,0.0167435
12243,2023-07-03 13:44:00.212796452,2,193.46,19.0,-0.4566687435157111,0.43991004351571106,0.0,0.0167587
12246,2023-07-03 13:44:00.212796452,2,193.46,13.0,-0.2707408820430158,0.25398218204301576,0.0,0.0167587
12247,2023-07-03 13:44:00.616051206,2,193.47,7.0,-0.07332924241219096,0.056792142412190966,0.0,0.0165371
12248,2023-07-03 13:44:00.716571094,1,193.49,18.0,-0.04208051820430157,0.025398218204301576,0.0,0.0166823
12249,2023-07-03 13:44:00.789214231,1,193.495,7.0,-0.2757668820430112,0.25398218204301576,0.0049999999999954525,0.0167847
12250,2023-07-03 13:44:00.789214231,1,193.5,19.0,-0.27076688204301574,0.25398218204301576,0.0,0.0167847
12251,2023-07-03 13:44:00.789214231,2,193.5,16.0,-0.19816425751853384,0.18137955751853382,0.0,0.0167847
12252,2023-07-03 13:44:00.789214231,1,193.5,4.0,-0.09710091803554471,0.08031621803554471,0.0,0.0167847
12253,2023-07-03 13:44:01.367478503,1,193.5,11.0,-0.28052028204300666,0.25398218204301576,0.009999999999990905,0.0165381
12255,2023-07-03 13:44:01.746426287,1,193.51,8.0,-0.27079778204301574,0.25398218204301576,0.0,0.0168156
12256,2023-07-03 13:44:01.746426287,2,193.51,9.0,-0.3370749458192551,0.32025934581925514,0.0,0.0168156
12257,2023-07-03 13:44:01.968334999,1,193.5,11.0,-0.28039678204300666,0.25398218204301576,0.009999999999990905,0.0164146
12259,2023-07-03 13:44:04.486875069,2,193.5,8.0,-0.3861544464463362,0.35918504644634525,0.009999999999990905,0.0169694
12261,2023-07-03 13:44:04.486875069,2,193.5,17.0,-0.2809515820430067,0.25398218204301576,0.009999999999990905,0.0169694
12263,2023-07-03 13:44:04.487388956,1,193.49,11.0,-0.05211681820429248,0.025398218204301576,0.009999999999990905,0.0167186
12264,2023-07-03 13:44:04.487388956,1,193.49,16.0,-0.28070078204300664,0.25398218204301576,0.009999999999990905,0.0167186
12265,2023-07-03 13:44:04.864814243,2,193.46,5.0,-0.05195131820429248,0.025398218204301576,0.009999999999990905,0.0165531
12268,2023-07-03 13:44:05.563153150,2,193.44,9.0,-0.11707941803555494,0.08031621803554471,0.020000000000010232,0.0167632
12269,2023-07-03 13:44:05.563153150,1,193.44,9.0,-0.08075420435158134,0.04399100435157111,0.020000000000010232,0.0167632
12272,2023-07-03 13:44:06.461392256,2,193.44,18.0,-0.28079188204300665,0.25398218204301576,0.009999999999990905,0.0168097
12273,2023-07-03 13:44:06.461392256,1,193.44,10.0,-0.28079188204300665,0.25398218204301576,0.009999999999990905,0.0168097
12274,2023-07-03 13:44:06.461392256,1,193.44,9.0,-0.28079188204300665,0.25398218204301576,0.009999999999990905,0.0168097
12275,2023-07-03 13:44:06.804035249,2,193.43,16.0,-0.1823749555850348,0.145901655585053,0.01999999999998181,0.0164733
12276,2023-07-03 13:44:07.443089893,2,193.44,12.0,-0.25366186964875476,0.22716856964876386,0.009999999999990905,0.0164933
12278,2023-07-03 13:44:07.514040742,1,193.44,9.0,-0.28069978204300666,0.25398218204301576,0.009999999999990905,0.0167176
12280,2023-07-03 13:44:09.108348363,2,193.44,14.0,-0.28043258204300664,0.25398218204301576,0.009999999999990905,0.0164504
12281,2023-07-03 13:44:09.785593138,1,193.43,14.0,-0.23488107577919212,0.20789337577920122,0.009999999999990905,0.0169877
12282,2023-07-03 13:44:09.785593138,1,193.43,19.0,-0.28096988204300666,0.25398218204301576,0.009999999999990905,0.0169877
12283,2023-07-03 13:44:09.785593138,1,193.43,13.0,-0.06290620464462543,0.03591850464463453,0.009999999999990905,0.0169877
12285,2023-07-03 13:44:09.785593138,2,193.43,10.0,-0.28096988204300666,0.25398218204301576,0.009999999999990905,0.0169877
12289,2023-07-03 13:44:11.516363841,1,193.44,6.0,-0.27059098204301574,0.25398218204301576,0.0,0.0166088
12290,2023-07-03 13:44:11.516363841,1,193.44,8.0,-0.27059098204301574,0.25398218204301576,0.0,0.0166088
12292,2023-07-03 13:44:12.034134331,2,193.42,7.0,-0.19712252723659224,0.1703764272365729,0.010000000000019327,0.0167461
12293,2023-07-03 13:44:12.034134331,1,193.42,17.0,-0.28072828204303507,0.25398218204301576,0.010000000000019327,0.0167461
12294,2023-07-03 13:44:12.443593266,2,193.41,19.0,-0.7450903928926814,0.7183700928926905,0.009999999999990905,0.0167203
12295,2023-07-03 13:44:12.443593266,1,193.41,13.0,-0.06263880464462543,0.03591850464463453,0.009999999999990905,0.0167203
12296,2023-07-03 13:44:12.446625598,1,193.41,16.0,-0.33554696005891843,0.30898266005892755,0.009999999999990905,0.0165643
12297,2023-07-03 13:44:12.446625598,2,193.41,18.0,-0.16567607030933418,0.13911177030934327,0.009999999999990905,0.0165643
12299,2023-07-03 13:44:15.416862916,1,193.41,13.0,-0.2805228820430067,0.25398218204301576,0.009999999999990905,0.0165407
12300,2023-07-03 13:44:15.416862916,1,193.41,8.0,-0.2805228820430067,0.25398218204301576,0.009999999999990905,0.0165407
12302,2023-07-03 13:44:16.100950471,1,193.41,4.0,-0.24648902175784643,0.21995502175785553,0.009999999999990905,0.016534
12303,2023-07-03 13:44:17.097926700,2,193.41,14.0,-0.1535949910214988,0.12699109102150788,0.009999999999990905,0.0166039
12306,2023-07-03 13:44:18.068872911,1,193.42,18.0,-0.37005142383508405,0.35284332383508404,0.0,0.0172081
12308,2023-07-03 13:44:18.068872911,2,193.42,4.0,-0.27119028204301576,0.25398218204301576,0.0,0.0172081
12309,2023-07-03 13:44:18.068872911,1,193.42,15.0,-0.27119028204301576,0.25398218204301576,0.0,0.0172081
12310,2023-07-03 13:44:18.069702698,2,193.43,11.0,-0.27052718204301573,0.25398218204301576,0.0,0.016545
12311,2023-07-03 13:44:18.069813255,2,193.43,6.0,-0.5846382241219096,0.5679214241219096,0.0,0.0167168
12312,2023-07-03 13:44:18.069813255,2,193.43,20.0,-0.052635304644634534,0.03591850464463453,0.0,0.0167168
12314,2023-07-03 13:44:19.254032953,1,193.44,19.0,-0.39262700594010336,0.37585930594010336,0.0,0.0167677
12315,2023-07-03 13:44:19.254032953,2,193.44,16.0,-0.22926443916729197,0.21249673916729198,0.0,0.0167677
12316,2023-07-03 13:44:20.906197982,1,193.44,11.0,-0.15349739102149879,0.12699109102150788,0.009999999999990905,0.0165063
12317,2023-07-03 13:44:21.394323520,1,193.45,10.0,-0.27062758204301574,0.25398218204301576,0.0,0.0166454
12318,2023-07-03 13:44:21.394323520,2,193.45,17.0,-0.1510401382254709,0.1343947382254709,0.0,0.0166454
12319,2023-07-03 13:44:21.394339190,2,193.45,8.0,-0.2713684820430158,0.25398218204301576,0.0,0.0173863
12320,2023-07-03 13:44:21.394339190,1,193.45,18.0,-0.2713684820430158,0.25398218204301576,0.0,0.0173863
12324,2023-07-03 13:44:22.007667981,1,193.45,6.0,-0.10691351803556404,0.08031621803554471,0.010000000000019327,0.0165973
12325,2023-07-03 13:44:22.007667981,1,193.45,20.0,-0.0519955182043209,0.025398218204301576,0.010000000000019327,0.0165973
12330,2023-07-03 13:44:24.255095376,2,193.43,14.0,-0.2807216820430067,0.25398218204301576,0.009999999999990905,0.0167395
12331,2023-07-03 13:44:24.263508414,1,193.42,8.0,-0.0519203182043209,0.025398218204301576,0.010000000000019327,0.0165221
12332,2023-07-03 13:44:26.306827351,2,193.44,9.0,-0.2704671820430158,0.25398218204301576,0.0,0.016485
12333,2023-07-03 13:44:26.315150589,1,193.44,20.0,-0.2704322820430158,0.25398218204301576,0.0,0.0164501
12335,2023-07-03 13:44:26.862948929,2,193.45,7.0,-0.27059988204301577,0.25398218204301576,0.0,0.0166177
12337,2023-07-03 13:44:27.571505407,2,193.44,20.0,-0.28054098204300665,0.25398218204301576,0.009999999999990905,0.0165588
12338,2023-07-03 13:44:28.511380796,2,193.42,13.0,-0.2804335820430351,0.25398218204301576,0.010000000000019327,0.0164514
12339,2023-07-03 13:44:28.511411686,1,193.42,7.0,-0.19105936638367998,0.16459926638366065,0.010000000000019327,0.0164601
12340,2023-07-03 13:44:28.511416656,1,193.42,12.0,-0.27814663251246097,0.25142953251244166,0.010000000000019327,0.0167171
12341,2023-07-03 13:44:28.511421497,1,193.42,9.0,-0.22337195225722342,0.1967337522572041,0.010000000000019327,0.0166382
12342,2023-07-03 13:44:28.511421497,1,193.42,13.0,-0.10695441803556405,0.08031621803554471,0.010000000000019327,0.0166382
12344,2023-07-03 13:44:28.888667662,1,193.43,13.0,-0.27082338204301576,0.25398218204301576,0.0,0.0168412
12345,2023-07-03 13:44:28.888667662,1,193.43,12.0,-0.27082338204301576,0.25398218204301576,0.0,0.0168412
12346,2023-07-03 13:44:28.888667662,1,193.43,16.0,-0.3575940544731458,0.3407528544731458,0.0,0.0168412
12348,2023-07-03 13:44:28.888667662,1,193.43,12.0,-0.27082338204301576,0.25398218204301576,0.0,0.0168412
12349,2023-07-03 13:44:28.889078632,1,193.43,5.0,-0.1960076232231726,0.17959252322317262,0.0,0.0164151
12351,2023-07-03 13:44:32.118821332,2,193.43,14.0,-0.2804221820430067,0.25398218204301576,0.009999999999990905,0.01644
12353,2023-07-03 13:44:33.642827305,1,193.44,6.0,-0.27085368204301574,0.25398218204301576,0.0,0.0168715
12354,2023-07-03 13:44:34.091562475,1,193.45,13.0,-0.1751011218487491,0.1586118218487491,0.0,0.0164893
12355,2023-07-03 13:44:35.179823823,1,193.44,19.0,-0.2804555820430067,0.25398218204301576,0.009999999999990905,0.0164734
12357,2023-07-03 13:44:38.485166665,2,193.43,19.0,-0.2297671456344035,0.2031857456344126,0.009999999999990905,0.0165814
12358,2023-07-03 13:44:38.485173201,2,193.43,9.0,-0.17888000922580036,0.15238930922580946,0.009999999999990905,0.0164907
12359,2023-07-03 13:44:38.485173201,2,193.43,9.0,-0.2296764456344035,0.2031857456344126,0.009999999999990905,0.0164907
12360,2023-07-03 13:44:38.485194324,1,193.43,11.0,-0.17896270922580035,0.15238930922580946,0.009999999999990905,0.0165734
12361,2023-07-03 13:44:39.192952940,1,193.42,15.0,-0.0521340182043209,0.025398218204301576,0.010000000000019327,0.0167358
12362,2023-07-03 13:44:39.192952940,1,193.42,5.0,-0.09393316911275477,0.06719736911273545,0.010000000000019327,0.0167358
12363,2023-07-03 13:44:39.192988505,1,193.42,6.0,-0.14583520293690977,0.11912820293689044,0.010000000000019327,0.016707
12365,2023-07-03 13:44:39.194219956,1,193.42,19.0,-0.27058028204301576,0.25398218204301576,0.0,0.0165981
12367,2023-07-03 13:44:39.503628365,1,193.42,20.0,-0.2804786820430351,0.25398218204301576,0.010000000000019327,0.0164965
12368,2023-07-03 13:44:40.007971522,2,193.41,18.0,-0.28067618204300665,0.25398218204301576,0.009999999999990905,0.016694
12370,2023-07-03 13:44:40.008300894,2,193.42,16.0,-0.37580624644634525,0.35918504644634525,0.0,0.0166212
12372,2023-07-03 13:44:40.674203695,2,193.41,15.0,-0.18495432025448483,0.16847272025448481,0.0,0.0164816
12374,2023-07-03 13:44:41.636610051,1,193.41,19.0,-0.14558070293688136,0.11912820293689044,0.009999999999990905,0.0164525
12376,2023-07-03 13:44:42.286535403,2,193.41,18.0,-0.27052318204301573,0.25398218204301576,0.0,0.016541
12377,2023-07-03 13:44:42.671411075,2,193.42,4.0,-0.3127971771281334,0.2961915771281334,0.0,0.0166056
12378,2023-07-03 13:44:42.671411075,1,193.42,6.0,-0.5776705785196169,0.5610649785196169,0.0,0.0166056
12379,2023-07-03 13:44:42.671443093,2,193.42,17.0,-0.3853930296993536,0.3689304296993536,0.0,0.0164626
12380,2023-07-03 13:44:42.671444411,1,193.42,18.0,-0.19800205751853384,0.18137955751853382,0.0,0.0166225
12382,2023-07-03 13:44:42.674972384,1,193.43,11.0,-0.27060728204301576,0.25398218204301576,0.0,0.0166251
12383,2023-07-03 13:44:42.674972384,1,193.43,10.0,-0.27060728204301576,0.25398218204301576,0.0,0.0166251
12385,2023-07-03 13:44:44.126280405,1,193.43,9.0,-0.09693371803554471,0.08031621803554471,0.0,0.0166175
12386,2023-07-03 13:44:44.211336070,1,193.44,9.0,-0.11188623075502138,0.09503143075502138,0.0,0.0168548
12387,2023-07-03 13:44:44.211336070,1,193.44,5.0,-0.27083698204301576,0.25398218204301576,0.0,0.0168548
12389,2023-07-03 13:44:44.734892868,1,193.45,5.0,-0.21492232549875284,0.19836642549875286,0.0,0.0165559
12392,2023-07-03 13:44:44.734925919,1,193.45,16.0,-0.27056668204301576,0.25398218204301576,0.0,0.0165845
12394,2023-07-03 13:44:44.794801032,1,193.46,12.0,-0.10673031803553562,0.08031621803554471,0.009999999999990905,0.0164141
12395,2023-07-03 13:44:45.296876584,1,193.48,19.0,-0.2806126820430351,0.25398218204301576,0.010000000000019327,0.0166305
12396,2023-07-03 13:44:45.296921452,1,193.48,11.0,-0.08871007497642502,0.062212674976405695,0.010000000000019327,0.0164974
12397,2023-07-03 13:44:45.492441821,1,193.49,11.0,-0.04207981820430158,0.025398218204301576,0.0,0.0166816
12398,2023-07-03 13:44:45.492441821,2,193.49,14.0,-0.2706637820430158,0.25398218204301576,0.0,0.0166816
12399,2023-07-03 13:44:45.492441821,2,193.49,12.0,-0.14367269102150787,0.12699109102150788,0.0,0.0166816
12401,2023-07-03 13:44:45.926333957,1,193.5,11.0,-0.19657102322317263,0.17959252322317262,0.0,0.0169785
12402,2023-07-03 13:44:45.926333957,1,193.5,18.0,-0.09729471803554471,0.08031621803554471,0.0,0.0169785
12403,2023-07-03 13:44:45.926333957,2,193.5,17.0,-0.07377064241219097,0.056792142412190966,0.0,0.0169785
12404,2023-07-03 13:44:45.926333957,1,193.5,15.0,-0.10496050870314222,0.08798200870314223,0.0,0.0169785
12406,2023-07-03 13:44:45.932092290,1,193.5,12.0,-0.14341499102150787,0.12699109102150788,0.0,0.0164239
12407,2023-07-03 13:44:47.540679913,2,193.49,19.0,-0.15608181023421216,0.12950601023422126,0.009999999999990905,0.0165758
12409,2023-07-03 13:44:47.761247623,2,193.48,4.0,-0.10463560870314223,0.08798200870314223,0.0,0.0166536
12410,2023-07-03 13:44:47.761247623,1,193.48,17.0,-0.27063578204301575,0.25398218204301576,0.0,0.0166536
12413,2023-07-03 13:44:47.896871810,1,193.47,16.0,-0.39667794644635546,0.35918504644634525,0.020000000000010232,0.0174929
12415,2023-07-03 13:44:49.726721331,2,193.47,8.0,-0.38105219368999543,0.3445181936899852,0.020000000000010232,0.016534
12416,2023-07-03 13:44:49.797055033,2,193.47,5.0,-0.08323444241218186,0.056792142412190966,0.009999999999990905,0.0164423
12417,2023-07-03 13:44:49.904490439,1,193.47,16.0,-0.2741380095619016,0.2475512095619107,0.009999999999990905,0.0165868
12418,2023-07-03 13:44:49.982112262,1,193.46,14.0,-0.05201291820429248,0.025398218204301576,0.009999999999990905,0.0166147
12419,2023-07-03 13:44:49.982112262,2,193.46,6.0,-0.26214808609203766,0.23553338609204677,0.009999999999990905,0.0166147
12421,2023-07-03 13:44:49.982259591,1,193.46,12.0,-0.2407448905612503,0.21400919056125942,0.009999999999990905,0.0167357
12422,2023-07-03 13:44:50.065599021,2,193.46,16.0,-0.22186011576340103,0.19508741576341013,0.009999999999990905,0.0167727
12425,2023-07-03 13:44:50.985906067,2,193.45,10.0,-0.33372673820998183,0.3068878382099625,0.010000000000019327,0.0168389
12426,2023-07-03 13:44:51.075011468,2,193.44,11.0,-0.10707991803553563,0.08031621803554471,0.009999999999990905,0.0167637
12428,2023-07-03 13:44:53.775360285,2,193.42,16.0,-0.08382194241221029,0.056792142412190966,0.010000000000019327,0.0170298
12429,2023-07-03 13:44:53.775360285,2,193.42,11.0,-0.28101198204303507,0.25398218204301576,0.010000000000019327,0.0170298
12430,2023-07-03 13:44:53.775360285,1,193.42,10.0,-0.38621484644636456,0.35918504644634525,0.010000000000019327,0.0170298
12433,2023-07-03 13:44:54.087039967,1,193.41,7.0,-0.22342665225719502,0.1967337522572041,0.009999999999990905,0.0166929
12435,2023-07-03 13:44:54.087039967,2,193.41,6.0,-0.2806750820430067,0.25398218204301576,0.009999999999990905,0.0166929
12437,2023-07-03 13:44:54.094742644,1,193.4,17.0,-0.05285511820429248,0.025398218204301576,0.009999999999990905,0.0174569
12439,2023-07-03 13:44:54.094742644,1,193.4,6.0,-0.1618516382254618,0.1343947382254709,0.009999999999990905,0.0174569
12441,2023-07-03 13:44:54.094742644,1,193.4,11.0,-0.05285511820429248,0.025398218204301576,0.009999999999990905,0.0174569
12442,2023-07-03 13:44:54.094742644,1,193.4,6.0,-0.0896695749763966,0.062212674976405695,0.009999999999990905,0.0174569
12443,2023-07-03 13:44:54.094742644,2,193.4,14.0,-0.05285511820429248,0.025398218204301576,0.009999999999990905,0.0174569
12444,2023-07-03 13:44:54.095221659,2,193.4,4.0,-0.18708433607108033,0.16063243607108943,0.009999999999990905,0.0164519
12449,2023-07-03 13:44:54.095244921,1,193.4,11.0,-0.20709982322316353,0.17959252322317262,0.009999999999990905,0.0175073
12450,2023-07-03 13:44:54.095244921,1,193.4,8.0,-0.06342580464462544,0.03591850464463453,0.009999999999990905,0.0175073
12452,2023-07-03 13:44:54.095244921,2,193.4,10.0,-0.052905518204292484,0.025398218204301576,0.009999999999990905,0.0175073
12454,2023-07-03 13:44:54.135823366,1,193.4,5.0,-0.13290475743821734,0.11638925743821735,0.0,0.0165155
12455,2023-07-03 13:44:54.817557452,1,193.41,7.0,-0.04190281820430158,0.025398218204301576,0.0,0.0165046
12456,2023-07-03 13:44:55.332592958,1,193.42,7.0,-0.39913564154325865,0.38266274154325863,0.0,0.0164729
12457,2023-07-03 13:44:55.332695052,2,193.42,18.0,-0.13826297550016448,0.12180557550016448,0.0,0.0164574
12458,2023-07-03 13:44:55.659653519,2,193.43,13.0,-0.04186181820430157,0.025398218204301576,0.0,0.0164636
12459,2023-07-03 13:44:56.024683116,1,193.43,6.0,-0.26932698038172725,0.25270908038172724,0.0,0.0166179
12461,2023-07-03 13:44:56.967754205,1,193.44,19.0,-0.1905992114743097,0.17412141147430968,0.0,0.0164778
12462,2023-07-03 13:44:56.967783100,1,193.44,7.0,-0.0786555749764057,0.062212674976405695,0.0,0.0164429
12463,2023-07-03 13:44:56.967837585,1,193.44,17.0,-0.19058001147430967,0.17412141147430968,0.0,0.0164586
12464,2023-07-03 13:44:57.542560310,1,193.45,5.0,-0.06735953640860315,0.05079643640860315,0.0,0.0165631
12466,2023-07-03 13:44:58.260463189,1,193.44,12.0,-0.290836882043026,0.25398218204301576,0.020000000000010232,0.0168547
